8,10,220,-58,36,20,-3,-325,-29,24
21,-253,54,-827,-56,109,0,-116,216,9242
26,-262,60,-1002,-205,-39,0,-116,216,9262
20,-256,28,-913,-69,-44,0,-116,216,9282
26,-249,37,-884,-148,-116,-1,-98,225,9302
26,-230,6,-901,-1,-45,-1,-98,225,9322
23,-265,31,-913,-114,-61,-1,-98,225,9342
22,-258,11,-867,-189,-91,-1,-98,225,9362
25,-247,-17,-1061,-50,-40,-4,-80,233,9382
13,-272,9,-910,-112,-20,-4,-80,233,9402
26,-242,-9,-888,-193,-55,-4,-80,233,9422
31,-250,-23,-901,-46,-41,-6,-60,239,9442
17,-247,-31,-846,-4,138,-6,-60,239,9462
36,-216,-31,-650,114,136,-6,-60,239,9482
25,-238,-6,-803,-16,147,-6,-60,239,9502
19,-298,-35,-752,-62,66,-4,-42,244,9522
21,-264,-45,-602,86,97,-4,-42,244,9542
26,-262,-29,-583,68,102,-4,-42,244,9562
23,-249,-54,-559,113,153,-2,-27,246,9582
15,-271,-40,-585,106,106,-2,-27,246,9602
17,-265,-63,-539,157,83,-2,-27,246,9622
18,-277,-51,-428,183,-35,1,-17,247,9642
16,-263,-56,-304,211,-81,1,-17,247,9662
20,-252,-52,-161,230,-68,1,-17,247,9682
28,-244,-41,-120,127,-42,1,-17,247,9702
29,-247,-45,-55,84,-31,0,-14,246,9722
25,-248,-47,-14,69,-23,0,-14,246,9742
27,-249,-48,17,84,-5,0,-14,246,9762
25,-256,-37,54,6,-21,-2,-15,246,9782
21,-254,-49,146,19,-21,-2,-15,246,9802
23,-250,-46,175,-4,10,-2,-15,246,9822
25,-250,-54,257,58,28,-2,-15,246,9842
25,-257,-38,273,31,14,-2,-21,245,9862
19,-264,-46,271,-10,-2,-2,-21,245,9882
22,-254,-49,301,34,10,-2,-21,245,9902
27,-253,-42,340,65,44,-2,-28,246,9922
26,-250,-38,468,35,79,-2,-28,246,9942
26,-249,-37,741,81,122,-2,-28,246,9962
23,-250,-14,931,-26,161,-2,-28,246,9982
20,-264,-21,895,-101,130,-1,-44,244,10002
14,-269,-27,878,-11,57,-1,-44,244,10022
20,-268,-8,968,-46,-23,-1,-44,244,10042
21,-268,-14,1242,47,-94,-1,-65,238,10062
24,-255,-1,1807,225,-132,-1,-65,238,10082
31,-258,18,2436,269,-190,-1,-65,238,10102
22,-234,17,2232,393,-115,-4,-105,220,10122
21,-244,48,1622,366,-85,-4,-105,220,10142
19,-236,71,1027,134,-33,-4,-105,220,10162
23,-245,58,1080,95,-35,-4,-105,220,10182
25,-240,63,1187,119,-78,-4,-135,201,10202
31,-217,71,1359,210,-37,-4,-135,201,10222
30,-223,70,1524,328,-6,-4,-135,201,10242
21,-216,101,1317,207,34,-3,-161,180,10262
22,-214,90,1298,204,90,-3,-161,180,10282
24,-214,97,1423,216,87,-3,-161,180,10302
24,-210,103,1873,292,98,-3,-161,180,10322
25,-205,108,2845,454,71,0,-187,155,10342
16,-187,121,2333,439,204,0,-187,155,10362
20,-191,165,2089,134,88,0,-187,155,10382
19,-170,155,2036,94,120,5,-221,108,10402
14,-162,158,1268,83,67,5,-221,108,10422
16,-166,161,1294,120,-2,5,-221,108,10442
15,-156,181,1891,174,-15,5,-221,108,10462
20,-131,178,1744,198,41,6,-240,73,10482
16,-130,190,1364,101,41,6,-240,73,10502
17,-119,207,1168,-72,14,6,-240,73,10522
17,-112,185,1256,44,1,6,-253,37,10542
16,-97,191,1772,161,49,6,-253,37,10562
14,-95,213,1844,49,44,6,-253,37,10582
16,-77,185,1229,95,67,7,-261,-4,10602
12,-74,207,1132,78,88,7,-261,-4,10622
14,-76,202,854,8,63,7,-261,-4,10642
14,-63,203,1000,135,45,7,-261,-4,10662
13,-57,223,1446,110,26,7,-264,-31,10682
14,-38,218,1679,174,24,7,-264,-31,10702
8,-35,210,1801,228,58,7,-264,-31,10722
19,-15,214,1614,230,103,9,-264,-72,10742
13,-10,220,1450,165,129,9,-264,-72,10762
13,-24,217,762,84,26,9,-264,-72,10782
8,6,220,963,104,45,9,-264,-72,10802
12,8,210,1074,96,39,11,-261,-102,10822
9,19,206,1110,174,40,11,-261,-102,10842
10,15,211,667,156,18,11,-261,-102,10862
7,25,223,498,133,40,12,-257,-125,10882
8,27,215,195,66,-20,12,-257,-125,10902
9,32,214,38,125,-59,12,-257,-125,10922
6,51,230,171,106,30,12,-257,-125,10942
7,33,223,77,82,20,12,-256,-132,10962
5,39,230,-106,66,-12,12,-256,-132,10982
1,35,229,-35,59,-14,12,-256,-132,11002
6,30,231,-64,55,-37,13,-256,-134,11022
4,46,228,-83,38,7,13,-256,-134,11042
7,35,229,-75,15,-11,13,-256,-134,11062
7,41,223,-92,22,16,13,-256,-133,11082
6,39,233,-213,-63,3,13,-256,-133,11102
5,34,222,-281,-82,24,13,-256,-133,11122
10,34,212,-214,-71,23,13,-256,-133,11142
11,34,204,-172,-3,22,12,-257,-131,11162
11,41,212,-132,-26,67,12,-257,-131,11182
9,24,207,-124,13,24,12,-257,-131,11202
8,29,210,-24,58,15,12,-257,-130,11222
10,35,216,-122,17,28,12,-257,-130,11242
11,34,212,-211,44,29,12,-257,-130,11262
11,29,222,-228,28,37,12,-257,-130,11282
10,29,232,-136,-18,29,11,-258,-128,11302
14,19,216,-230,-60,12,11,-258,-128,11322
13,22,200,-246,50,23,11,-258,-128,11342
10,18,215,-101,35,17,11,-258,-124,11362
8,24,219,-78,14,25,11,-258,-124,11382
4,21,206,-172,67,22,11,-258,-124,11402
3,18,213,-186,129,0,11,-258,-124,11422
3,20,230,-121,28,23,11,-258,-122,11442
4,15,210,-160,77,-19,11,-258,-122,11462
5,32,221,-106,58,-14,11,-258,-122,11482
1,40,227,-101,89,50,11,-258,-119,11502
5,37,234,19,0,92,11,-258,-119,11522
5,28,219,-7,0,62,11,-258,-119,11542
7,29,218,-135,-20,57,10,-259,-119,11562
11,29,215,-189,6,54,10,-259,-119,11582
12,29,218,-194,-29,52,10,-259,-119,11602
12,27,228,-242,-34,91,10,-259,-119,11622
12,30,230,-231,-123,112,9,-261,-116,11642
12,17,214,-195,-169,121,9,-261,-116,11662
13,18,215,-129,-163,134,9,-261,-116,11682
14,6,216,-138,-143,94,4,-263,-114,11702
17,19,216,-25,-94,112,4,-263,-114,11722
14,11,222,96,-67,108,4,-263,-114,11742
12,13,225,38,-119,115,4,-263,-114,11762
9,9,213,-6,-109,49,1,-263,-118,11782
12,16,203,-1,-54,51,1,-263,-118,11802
15,12,205,62,-37,40,1,-263,-118,11822
18,20,203,-298,-46,70,-3,-265,-121,11842
19,17,190,-412,80,56,-3,-265,-121,11862
18,16,204,-294,202,67,-3,-265,-121,11882
13,-3,238,-723,1844,-305,-3,-269,-112,11902
4,-9,335,-2096,778,-410,-1,-269,-112,11922
16,41,284,-593,503,-158,-1,-269,-112,11942
36,66,239,408,-93,-266,-1,-269,-112,11962
12,25,275,492,-456,-289,11,-273,-106,11982
21,39,246,284,-634,-252,11,-273,-106,12002
7,-12,228,-667,-51,-498,11,-273,-106,12022
11,1,234,761,234,-430,3,-273,-109,12042
22,43,215,191,128,-353,3,-273,-109,12062
-22,103,286,-1090,-39,648,3,-273,-109,12082
19,-40,175,-222,-469,290,3,-273,-109,12102
10,-5,156,120,-127,74,1,-273,-109,12122
33,2,209,199,110,0,1,-273,-109,12142
10,14,224,225,84,55,1,-273,-109,12162
12,9,240,33,-57,42,0,-272,-113,12182
11,19,212,-43,-42,24,0,-272,-113,12202
11,11,214,-94,-37,5,0,-272,-113,12222
14,21,188,-115,80,5,0,-272,-113,12242
15,21,214,-145,155,28,-2,-273,-113,12262
13,41,264,-141,-281,124,-2,-273,-113,12282
18,1,236,-99,-348,100,-2,-273,-113,12302
24,0,235,14,-244,-20,-7,-273,-112,12322
33,12,214,-515,-206,-85,-7,-273,-112,12342
30,93,185,-722,147,213,-7,-273,-112,12362
37,57,216,-445,57,213,-7,-276,-104,12382
31,-9,217,-336,191,145,-11,-276,-104,12402
24,-21,210,-275,188,-20,-11,-276,-104,12422
29,-2,209,-663,160,-64,-11,-276,-104,12442
14,-15,227,-219,171,-18,-9,-279,-94,12462
7,9,206,-218,184,76,-9,-279,-94,12482
9,12,211,-153,-44,193,-9,-279,-94,12502
11,-12,220,-224,-326,-80,-9,-281,-89,12522
17,12,226,-438,-158,-150,-9,-281,-89,12542
26,0,210,-169,-402,-156,-9,-281,-89,12562
24,2,221,-50,-108,-134,-9,-281,-89,12582
41,-19,206,-105,56,-160,-19,-282,-82,12602
18,-11,209,-42,192,-35,-19,-282,-82,12622
21,-7,212,-10,474,-123,-19,-282,-82,12642
8,-2,203,35,646,-96,-16,-283,-79,12662
6,-7,195,-26,649,-18,-16,-283,-79,12682
7,2,213,5,557,38,-16,-283,-79,12702
11,2,224,73,395,40,-16,-283,-79,12722
12,2,225,146,284,58,-6,-285,-75,12742
10,-4,211,86,153,67,-6,-285,-75,12762
-14,7,232,131,19,153,-6,-285,-75,12782
6,8,232,228,-70,285,-6,-286,-73,12802
27,1,222,125,-164,213,-6,-286,-73,12822
10,5,224,147,-173,220,-6,-286,-73,12842
2,3,220,103,-108,236,-6,-286,-71,12862
5,4,221,40,-24,130,-15,-285,-71,12882
26,-2,212,-10,77,54,-15,-285,-71,12902
19,5,227,-15,84,83,-15,-285,-71,12922
11,8,227,8,83,105,-18,-284,-66,12942
8,7,232,74,-29,169,-18,-284,-66,12962
7,5,224,-9,-51,133,-18,-284,-66,12982
10,8,221,-81,-43,138,-21,-282,-60,13002
14,13,243,-43,-185,130,-21,-282,-60,13022
10,11,234,165,87,90,-21,-282,-60,13042
1,16,237,167,-26,214,-21,-282,-60,13062
17,12,228,118,46,147,-25,-280,-57,13082
6,8,212,-114,221,104,-25,-280,-57,13102
5,7,243,176,244,43,-25,-280,-57,13122
19,4,214,-66,116,-39,-22,-281,-58,13142
15,6,219,-136,79,-90,-22,-281,-58,13162
15,10,220,-162,111,-95,-22,-281,-58,13182
7,10,226,-115,74,45,-22,-281,-58,13202
11,8,220,-96,67,96,-21,-283,-55,13222
10,7,213,-318,51,81,-21,-283,-55,13242
5,10,225,-1575,-227,-145,-21,-283,-55,13262
5,-1,237,-1246,-175,-3,-22,-281,-35,13282
15,-14,223,-840,-63,-3,-22,-281,-35,13302
15,-12,223,-675,-75,23,-22,-281,-35,13322
11,-18,228,-352,13,91,-22,-281,-35,13342
12,-25,219,-508,-14,72,-25,-278,-12,13362
15,-33,210,-733,-53,-1,-25,-278,-12,13382
13,-32,218,-700,-58,7,-25,-278,-12,13402
16,-36,213,-768,-57,27,-26,-275,4,13422
16,-37,226,-61,182,82,-26,-275,4,13442
13,-37,217,-99,168,40,-26,-275,4,13462
9,-37,214,-94,174,9,-24,-274,10,13482
13,-41,217,-72,174,27,-24,-274,10,13502
14,-37,212,-80,165,5,-24,-274,10,13522
10,-39,217,-80,146,16,-24,-274,10,13542
10,-39,217,-88,147,14,-21,-274,11,13562
8,-41,213,-75,178,6,-21,-274,11,13582
7,-39,217,-68,167,4,-21,-274,11,13602
12,-40,214,-51,144,8,-19,-274,11,13622
9,-40,215,-37,139,9,-19,-274,11,13642
9,-40,216,20,92,16,-19,-274,11,13662
5,-38,215,127,59,29,-19,-274,11,13682
-1,-36,216,165,50,27,-17,-275,9,13702
14,-40,212,137,53,24,-17,-275,9,13722
9,-34,217,116,60,19,-17,-275,9,13742
8,-36,214,240,68,11,-16,-276,3,13762
6,-41,183,1396,281,-34,-16,-276,3,13782
3,-33,188,2880,61,-99,-16,-276,3,13802
10,-4,180,-2654,-204,107,-16,-276,3,13822
5,8,222,-32,44,24,-17,-276,-44,13842
7,9,219,-54,35,-3,-17,-276,-44,13862
7,8,221,-57,33,18,-17,-276,-44,13882
6,12,219,-58,34,20,-17,-276,-44,13902
7,9,217,-63,35,17,-17,-276,-44,13922
6,9,219,-61,32,17,-17,-276,-44,13942
6,7,221,-71,32,-29,-17,-276,-44,13962
11,10,220,-74,31,20,-17,-276,-44,13982
8,8,223,-60,37,18,-17,-276,-44,14002
8,8,219,-60,40,22,-17,-276,-44,14022
5,11,221,-60,35,20,-17,-275,-43,14042
6,8,220,-63,38,18,-17,-275,-43,14062
7,8,218,-63,36,15,-17,-275,-43,14082
7,10,220,-61,36,14,-17,-275,-43,14102
4,11,220,-58,35,22,-17,-275,-43,14122
5,11,220,-60,35,19,-17,-275,-43,14142
5,9,220,-61,37,17,-17,-275,-43,14162
5,11,218,-59,33,15,-17,-275,-42,14182
4,12,218,-57,36,17,-17,-275,-42,14202
6,10,222,-54,37,16,-17,-275,-42,14222
8,7,221,-56,35,18,-17,-275,-42,14242
6,10,223,-62,37,19,-17,-275,-42,14262
5,10,219,-54,36,17,-17,-275,-42,14282
5,9,223,-57,36,15,-17,-275,-42,14302
5,10,219,-56,35,8,-18,-275,-43,14322
5,10,220,-56,34,2,-18,-275,-43,14342
4,11,220,-60,34,10,-18,-275,-43,14362
8,8,221,-59,39,21,-17,-276,-44,14382
7,8,223,-59,35,22,-17,-276,-44,14402
6,10,219,-61,37,22,-17,-276,-44,14422
6,9,221,-55,37,22,-17,-276,-44,14442
7,7,221,-60,34,22,-17,-276,-44,14462
4,9,224,-60,37,20,-17,-276,-44,14482
7,8,224,-62,33,24,-17,-276,-44,14502
5,12,218,-61,39,25,-17,-277,-44,14522
5,11,218,-60,34,26,-17,-277,-44,14542
7,9,218,-58,37,22,-17,-277,-44,14562
7,12,218,-55,35,20,-17,-276,-43,14582
9,7,220,-59,35,18,-17,-276,-43,14602
5,13,218,-59,36,16,-17,-276,-43,14622
9,6,218,-59,35,21,-17,-276,-43,14642
3,11,218,-59,35,22,-17,-275,-43,14662
15,2,220,-58,37,21,-17,-275,-43,14682
6,11,218,-62,35,20,-17,-275,-43,14702
9,6,220,-58,34,21,-18,-275,-42,14722
0,10,225,-63,34,16,-18,-275,-42,14742
9,2,220,-61,37,15,-18,-275,-42,14762
5,15,213,-61,38,16,-18,-275,-42,14782
12,3,236,-57,40,19,-17,-275,-42,14802
14,1,231,-58,32,20,-17,-275,-42,14822
7,5,229,-57,32,22,-17,-275,-42,14842
3,6,233,-61,37,19,-17,-275,-42,14862
2,7,235,-60,35,15,-17,-275,-42,14882
3,8,232,-57,35,21,-17,-275,-42,14902
6,11,221,-56,37,17,-17,-275,-43,14922
-2,7,228,-58,37,20,-17,-275,-43,14942
16,1,219,-59,38,18,-17,-275,-43,14962
4,5,235,-59,32,21,-17,-275,-43,14982
0,7,224,-60,35,20,-18,-276,-44,15002
12,0,220,-59,37,18,-18,-276,-44,15022
10,4,232,-60,39,22,-18,-276,-44,15042
14,2,227,-63,39,21,-18,-276,-44,15062
2,15,211,-59,38,19,-18,-276,-44,15082
2,8,229,-55,35,21,-18,-276,-44,15102
1,18,217,-59,35,21,-18,-276,-44,15122
7,6,224,-56,36,16,-17,-276,-45,15142
2,16,214,-57,35,22,-17,-276,-45,15162
4,6,221,-61,35,17,-17,-276,-45,15182
7,7,217,-60,36,24,-18,-276,-44,15202
8,8,221,-59,39,19,-18,-276,-44,15222
4,13,218,-61,41,24,-18,-276,-44,15242
2,15,215,-58,36,22,-18,-276,-44,15262
9,6,222,-59,36,17,-17,-276,-44,15282
3,12,217,-60,34,22,-17,-276,-44,15302
5,11,220,-60,34,19,-17,-276,-44,15322
5,11,221,-57,38,19,-17,-275,-43,15342
9,7,222,-58,37,19,-17,-275,-43,15362
9,7,223,-61,35,20,-17,-275,-43,15382
9,7,223,-58,36,24,-17,-275,-42,15402
3,12,218,-59,35,18,-17,-275,-42,15422
4,12,219,-62,37,19,-17,-275,-42,15442
6,10,221,-59,36,22,-17,-275,-42,15462
4,12,219,-58,34,20,-18,-275,-43,15482
6,11,219,-57,38,23,-18,-275,-43,15502
7,8,222,-60,35,18,-18,-275,-43,15522
5,12,218,-61,34,22,-18,-275,-43,15542
4,11,222,-58,34,19,-18,-275,-43,15562
6,9,221,-59,34,18,-18,-275,-43,15582
4,10,219,-56,37,22,-18,-275,-43,15602
7,9,221,-60,37,18,-17,-276,-44,15622
4,10,220,-59,35,21,-17,-276,-44,15642
5,10,219,-60,39,20,-17,-276,-44,15662
9,8,220,-59,36,19,-17,-276,-44,15682
7,9,221,-60,38,21,-17,-276,-44,15702
6,12,219,-57,35,17,-17,-276,-44,15722
6,10,222,-62,35,21,-17,-276,-44,15742
6,9,220,-59,39,21,-17,-276,-45,15762
4,11,218,-60,37,20,-17,-276,-45,15782
4,12,218,-56,39,22,-17,-276,-45,15802
8,7,222,-57,37,21,-17,-276,-44,15822
6,10,221,-60,35,20,-17,-276,-44,15842
6,10,220,-58,35,21,-17,-276,-44,15862
6,10,224,-60,33,20,-17,-276,-44,15882
5,11,219,-57,34,20,-17,-276,-44,15902
6,9,219,-58,35,20,-17,-276,-44,15922
5,11,219,-58,35,20,-17,-276,-44,15942
5,12,220,-56,34,20,-17,-276,-44,15962
6,13,219,-57,36,22,-17,-276,-44,15982
6,11,218,-58,36,19,-17,-276,-44,16002
7,12,221,-61,37,21,-17,-275,-43,16022
6,13,220,-64,36,19,-17,-275,-43,16042
6,10,219,-60,35,21,-17,-275,-43,16062
6,10,220,-58,35,19,-17,-275,-43,16082
5,10,220,-59,37,21,-17,-275,-44,16102
7,9,219,-58,36,19,-17,-275,-44,16122
8,9,220,-57,33,20,-17,-275,-44,16142
6,8,221,-59,37,23,-18,-275,-43,16162
5,10,219,-60,37,18,-18,-275,-43,16182
8,8,221,-58,36,21,-18,-275,-43,16202
4,11,218,-60,35,19,-18,-275,-43,16222
6,9,221,-58,36,19,-17,-275,-43,16242
5,11,220,-60,32,22,-17,-275,-43,16262
7,8,223,-60,35,19,-17,-275,-43,16282
8,10,220,-55,37,22,-17,-276,-44,16302
6,11,219,-61,32,20,-17,-276,-44,16322
6,9,221,-57,35,17,-17,-276,-44,16342
6,12,215,-62,39,21,-17,-276,-44,16362
7,8,221,-59,34,23,-17,-276,-44,16382
7,9,223,-58,35,21,-17,-276,-44,16402
7,9,223,-61,36,22,-17,-276,-44,16422
5,11,220,-55,39,20,-17,-276,-44,16442
6,9,221,-61,35,20,-17,-276,-44,16462
9,10,220,-57,35,18,-17,-276,-44,16482
5,10,221,-58,34,22,-17,-276,-44,16502
7,9,221,-59,34,22,-17,-276,-44,16522
7,10,220,-59,34,17,-17,-276,-44,16542
7,9,221,-60,34,20,-17,-276,-44,16562
6,10,218,-59,36,21,-17,-276,-44,16582
6,12,219,-59,38,23,-17,-276,-44,16602
6,10,223,-59,38,19,-17,-276,-44,16622
5,11,225,-59,39,24,-18,-276,-43,16642
7,10,219,-62,37,20,-18,-276,-43,16662
6,9,221,-57,37,21,-18,-276,-43,16682
7,9,220,-58,36,23,-18,-276,-42,16702
6,11,221,-64,34,23,-17,-275,-42,16722
6,12,220,-59,35,18,-17,-275,-42,16742
5,10,221,-55,39,20,-17,-275,-42,16762
7,12,218,-59,34,19,-17,-274,-43,16782
7,10,220,-62,35,24,-17,-274,-43,16802
7,10,221,-59,34,21,-17,-274,-43,16822
8,8,224,-63,33,20,-18,-275,-43,16842
7,10,223,-57,32,22,-18,-275,-43,16862
6,10,222,-57,31,24,-18,-275,-43,16882
5,10,220,-59,35,21,-18,-275,-43,16902
7,10,219,-57,35,18,-17,-276,-44,16922
6,11,220,-61,37,19,-17,-276,-44,16942
5,12,220,-59,41,18,-17,-276,-44,16962
6,10,222,-59,34,21,-17,-276,-44,16982
6,12,220,-60,38,22,-17,-276,-44,17002
6,11,219,-58,36,21,-17,-276,-44,17022
6,9,221,-55,33,23,-17,-276,-44,17042
7,9,222,-60,34,19,-17,-276,-44,17062
6,10,220,-61,32,21,-17,-276,-44,17082
7,10,220,-61,37,20,-17,-276,-44,17102
8,11,221,-57,35,19,-17,-276,-44,17122
5,10,220,-58,33,22,-17,-276,-44,17142
6,10,222,-59,35,20,-17,-276,-44,17162
5,10,220,-60,37,23,-17,-276,-44,17182
7,10,220,-58,34,21,-17,-277,-43,17202
7,11,220,-57,38,20,-17,-277,-43,17222
7,10,222,-61,34,21,-17,-277,-43,17242
7,11,220,-60,36,21,-17,-275,-43,17262
8,10,220,-61,37,22,-17,-275,-43,17282
6,10,219,-62,34,20,-17,-275,-43,17302
5,11,221,-61,34,18,-18,-275,-43,17322
6,11,221,-57,36,19,-18,-275,-43,17342
6,11,221,-58,37,23,-18,-275,-43,17362
7,11,219,-61,36,20,-18,-275,-43,17382
5,11,219,-60,36,20,-17,-275,-43,17402
5,12,220,-57,35,18,-17,-275,-43,17422
6,11,222,-59,36,21,-17,-275,-43,17442
7,7,214,-56,38,20,-17,-275,-43,17462
6,10,221,-60,33,22,-17,-275,-43,17482
6,10,220,-58,35,20,-17,-275,-43,17502
6,10,220,-62,37,20,-17,-275,-43,17522
6,10,222,-61,36,20,-18,-276,-43,17542
4,12,222,-58,35,21,-18,-276,-43,17562
5,10,223,-61,36,20,-18,-276,-43,17582
6,11,221,-57,36,21,-18,-276,-44,17602
5,12,219,-61,34,22,-18,-276,-44,17622
7,12,219,-58,37,20,-18,-276,-44,17642
6,11,219,-59,36,21,-18,-276,-44,17662
6,10,220,-60,35,20,-18,-276,-44,17682
5,11,218,-60,38,20,-18,-276,-44,17702
6,10,220,-59,32,22,-18,-276,-44,17722
6,14,222,-58,34,23,-17,-276,-44,17742
7,11,220,-60,36,19,-17,-276,-44,17762
6,9,221,-55,35,21,-17,-276,-44,17782
5,11,219,-60,35,22,-18,-276,-43,17802
5,12,219,-60,37,24,-18,-276,-43,17822
7,9,220,-59,33,20,-18,-276,-43,17842
6,12,220,-59,37,21,-18,-276,-43,17862
7,10,218,-60,36,22,-17,-276,-44,17882
6,10,222,-60,34,27,-17,-276,-44,17902
7,10,222,-63,37,23,-17,-276,-44,17922
4,9,224,-58,35,19,-17,-275,-43,17942
6,11,220,-56,37,20,-17,-275,-43,17962
7,9,219,-60,35,20,-17,-275,-43,17982
5,11,220,-55,38,21,-17,-275,-43,18002
6,11,220,-59,35,21,-17,-274,-42,18022
7,11,219,-60,33,21,-17,-274,-42,18042
7,10,217,-59,36,21,-17,-274,-42,18062
8,9,220,-62,37,21,-18,-275,-43,18082
6,9,221,-59,37,21,-18,-275,-43,18102
6,10,221,-58,32,20,-18,-275,-43,18122
6,10,220,-60,34,23,-18,-275,-43,18142
7,9,222,-61,34,16,-18,-275,-43,18162
6,9,223,-56,34,23,-18,-275,-43,18182
7,9,220,-58,35,21,-18,-275,-43,18202
6,11,222,-61,39,21,-17,-276,-44,18222
5,11,218,-58,33,24,-17,-276,-44,18242
6,10,221,-65,36,23,-17,-276,-44,18262
